customer_id,customer_name,segment,region,account_created
CUST2554,Customer 2554,Education,Central,2021-05-08
CUST2555,Customer 2555,Small Business,South,2020-12-15
CUST2556,Customer 2556,Enterprise,North,2022-06-09
CUST2557,Customer 2557,Enterprise,South,2021-10-30
CUST2558,Customer 2558,Education,East,2021-03-27
CUST2559,Customer 2559,Individual,West,2020-09-09
CUST2560,Customer 2560,Small Business,Central,2022-10-04
CUST2561,Customer 2561,Enterprise,East,2021-04-03
CUST2562,Customer 2562,Enterprise,East,2022-02-11
CUST2563,Customer 2563,Education,Central,2022-06-13
CUST2564,Customer 2564,Small Business,South,2021-06-14
CUST2565,Customer 2565,Enterprise,East,2020-06-28
CUST2566,Customer 2566,Enterprise,North,2021-11-27
CUST2567,Customer 2567,Small Business,North,2022-01-23
CUST2568,Customer 2568,Small Business,East,2022-02-17
CUST2569,Customer 2569,Enterprise,East,2020-05-06
CUST2570,Customer 2570,Small Business,West,2022-05-17
CUST2571,Customer 2571,Individual,East,2020-09-15
CUST2572,Customer 2572,Small Business,North,2022-03-20
CUST2573,Customer 2573,Enterprise,Central,2022-08-01
CUST2574,Customer 2574,Individual,South,2021-08-30
CUST2575,Customer 2575,Small Business,West,2022-07-22
CUST2576,Customer 2576,Small Business,Central,2021-08-03
CUST2577,Customer 2577,Small Business,North,2021-10-17
CUST2578,Customer 2578,Individual,Central,2020-09-09
CUST2579,Customer 2579,Individual,Central,2022-09-06
CUST2580,Customer 2580,Small Business,West,2021-08-19
CUST2581,Customer 2581,Education,North,2021-11-13
CUST2582,Customer 2582,Small Business,South,2021-04-05
CUST2583,Customer 2583,Enterprise,South,2022-09-25
CUST2584,Customer 2584,Education,East,2020-11-22
CUST2585,Customer 2585,Enterprise,Central,2022-03-14
CUST2586,Customer 2586,Individual,West,2022-08-27
CUST2587,Customer 2587,Individual,West,2022-03-11
CUST2588,Customer 2588,Enterprise,Central,2021-08-02
CUST2589,Customer 2589,Individual,South,2022-03-17
CUST2590,Customer 2590,Enterprise,South,2021-10-24
CUST2591,Customer 2591,Enterprise,East,2022-07-26
CUST2592,Customer 2592,Small Business,Central,2020-10-08
CUST2593,Customer 2593,Education,West,2021-08-19
CUST2594,Customer 2594,Small Business,South,2021-03-22
CUST2595,Customer 2595,Small Business,North,2022-01-11
CUST2596,Customer 2596,Enterprise,South,2022-02-10
CUST2597,Customer 2597,Education,South,2020-04-25
CUST2598,Customer 2598,Enterprise,East,2022-08-28
CUST2599,Customer 2599,Small Business,North,2020-08-28
CUST2600,Customer 2600,Individual,Central,2022-06-07
CUST2601,Customer 2601,Small Business,West,2021-05-16
CUST2602,Customer 2602,Enterprise,North,2021-05-08
CUST2603,Customer 2603,Education,West,2021-09-11
CUST2604,Customer 2604,Small Business,West,2020-07-02
CUST2605,Customer 2605,Education,West,2021-07-17
CUST2606,Customer 2606,Education,East,2020-01-24
CUST2607,Customer 2607,Enterprise,North,2020-06-18
CUST2608,Customer 2608,Enterprise,West,2022-11-09
CUST2609,Customer 2609,Small Business,North,2022-09-09
CUST2610,Customer 2610,Individual,North,2021-01-05
CUST2611,Customer 2611,Education,West,2022-06-07
CUST2612,Customer 2612,Individual,Central,2020-09-13
CUST2613,Customer 2613,Enterprise,East,2020-05-10
CUST2614,Customer 2614,Small Business,West,2020-02-10
CUST2615,Customer 2615,Education,Central,2022-12-21
CUST2616,Customer 2616,Education,North,2022-11-28
CUST2617,Customer 2617,Enterprise,South,2020-08-28
CUST2618,Customer 2618,Small Business,Central,2021-01-03
CUST2619,Customer 2619,Enterprise,Central,2022-07-04
CUST2620,Customer 2620,Individual,North,2020-03-21
CUST2621,Customer 2621,Small Business,Central,2021-02-26
CUST2622,Customer 2622,Small Business,North,2021-06-09
CUST2623,Customer 2623,Enterprise,North,2020-09-12
CUST2624,Customer 2624,Individual,East,2020-12-17
CUST2625,Customer 2625,Education,North,2021-05-23
CUST2626,Customer 2626,Individual,North,2022-11-29
CUST2627,Customer 2627,Individual,Central,2022-06-30
CUST2628,Customer 2628,Small Business,Central,2022-10-01
CUST2629,Customer 2629,Individual,Central,2021-12-22
CUST2630,Customer 2630,Small Business,North,2020-04-01
CUST2631,Customer 2631,Small Business,North,2021-01-20
CUST2632,Customer 2632,Small Business,East,2021-03-16
CUST2633,Customer 2633,Small Business,Central,2021-03-18
CUST2634,Customer 2634,Individual,East,2020-09-20
CUST2635,Customer 2635,Education,North,2021-06-06
CUST2636,Customer 2636,Individual,West,2020-11-30
CUST2637,Customer 2637,Education,West,2020-06-19
CUST2638,Customer 2638,Individual,West,2020-10-20
CUST2639,Customer 2639,Small Business,North,2021-07-05
CUST2640,Customer 2640,Small Business,East,2022-11-13
CUST2641,Customer 2641,Small Business,West,2020-11-10
CUST2642,Customer 2642,Individual,West,2022-02-15
CUST2643,Customer 2643,Enterprise,Central,2021-05-21
CUST2644,Customer 2644,Enterprise,East,2020-09-12
CUST2645,Customer 2645,Enterprise,Central,2022-04-13
CUST2646,Customer 2646,Enterprise,East,2020-07-01
CUST2647,Customer 2647,Individual,East,2021-07-13
CUST2648,Customer 2648,Small Business,South,2021-07-14
CUST2649,Customer 2649,Enterprise,North,2022-02-11
CUST2650,Customer 2650,Small Business,West,2020-08-03
CUST2651,Customer 2651,Enterprise,South,2022-12-14
CUST2652,Customer 2652,Individual,Central,2022-09-29
CUST2653,Customer 2653,Enterprise,Central,2021-12-15
CUST2654,Customer 2654,Individual,Central,2021-07-09
CUST2655,Customer 2655,Enterprise,North,2020-12-15
CUST2656,Customer 2656,Individual,West,2021-01-05
CUST2657,Customer 2657,Individual,Central,2022-04-04
CUST2658,Customer 2658,Education,Central,2020-09-18
CUST2659,Customer 2659,Individual,North,2022-11-17
CUST2660,Customer 2660,Small Business,South,2020-10-19
CUST2661,Customer 2661,Education,Central,2021-07-01
CUST2662,Customer 2662,Enterprise,East,2021-05-25
CUST2663,Customer 2663,Education,West,2021-01-09
CUST2664,Customer 2664,Education,East,2022-08-17
CUST2665,Customer 2665,Individual,East,2022-05-26
CUST2666,Customer 2666,Small Business,East,2020-06-27
CUST2667,Customer 2667,Individual,West,2021-10-02
CUST2668,Customer 2668,Enterprise,North,2020-06-06
CUST2669,Customer 2669,Small Business,North,2020-12-04
CUST2670,Customer 2670,Enterprise,North,2021-08-08
CUST2671,Customer 2671,Education,North,2022-05-18
CUST2672,Customer 2672,Small Business,West,2022-10-16
CUST2673,Customer 2673,Enterprise,West,2020-01-29
CUST2674,Customer 2674,Small Business,North,2022-05-20
CUST2675,Customer 2675,Individual,South,2022-12-17
CUST2676,Customer 2676,Enterprise,Central,2022-07-07
CUST2677,Customer 2677,Small Business,Central,2021-04-05
CUST2678,Customer 2678,Small Business,North,2022-01-21
CUST2679,Customer 2679,Small Business,Central,2021-12-24
CUST2680,Customer 2680,Enterprise,West,2022-10-11
CUST2681,Customer 2681,Education,South,2022-02-03
CUST2682,Customer 2682,Enterprise,East,2021-05-26
CUST2683,Customer 2683,Enterprise,East,2021-09-04
CUST2684,Customer 2684,Education,East,2021-06-26
CUST2685,Customer 2685,Small Business,North,2022-03-17
CUST2686,Customer 2686,Small Business,East,2022-11-21
CUST2687,Customer 2687,Enterprise,West,2022-09-26
CUST2688,Customer 2688,Enterprise,East,2020-01-13
CUST2689,Customer 2689,Education,East,2021-09-03
CUST2690,Customer 2690,Individual,North,2020-01-11
CUST2691,Customer 2691,Individual,South,2022-04-03
CUST2692,Customer 2692,Individual,North,2020-07-26
CUST2693,Customer 2693,Education,West,2021-02-08
CUST2694,Customer 2694,Enterprise,Central,2022-11-19
CUST2695,Customer 2695,Small Business,West,2020-09-10
CUST2696,Customer 2696,Education,North,2020-11-14
CUST2697,Customer 2697,Individual,South,2022-08-21
CUST2698,Customer 2698,Education,East,2021-09-04
CUST2699,Customer 2699,Individual,West,2021-01-08
CUST2700,Customer 2700,Individual,North,2022-06-17
CUST2701,Customer 2701,Education,South,2020-10-13
CUST2702,Customer 2702,Individual,West,2020-01-12
CUST2703,Customer 2703,Individual,South,2020-08-14
CUST2704,Customer 2704,Small Business,East,2020-03-23
CUST2705,Customer 2705,Small Business,West,2022-05-12
CUST2706,Customer 2706,Individual,North,2020-11-24
CUST2707,Customer 2707,Small Business,West,2021-06-28
CUST2708,Customer 2708,Enterprise,West,2022-09-28
CUST2709,Customer 2709,Education,South,2021-10-27
CUST2710,Customer 2710,Education,Central,2022-03-07
CUST2711,Customer 2711,Small Business,North,2020-08-08
CUST2712,Customer 2712,Enterprise,South,2020-11-14
CUST2713,Customer 2713,Individual,Central,2020-01-28
CUST2714,Customer 2714,Small Business,North,2021-12-01
CUST2715,Customer 2715,Education,Central,2020-01-17
CUST2716,Customer 2716,Education,West,2021-08-15
CUST2717,Customer 2717,Individual,West,2020-06-18
CUST2718,Customer 2718,Education,South,2020-11-08
CUST2719,Customer 2719,Small Business,South,2021-07-29
CUST2720,Customer 2720,Enterprise,East,2021-05-21
CUST2721,Customer 2721,Education,South,2022-08-28
CUST2722,Customer 2722,Enterprise,Central,2021-01-06
CUST2723,Customer 2723,Small Business,Central,2020-10-31
CUST2724,Customer 2724,Small Business,North,2020-09-27
CUST2725,Customer 2725,Education,North,2021-07-14
CUST2726,Customer 2726,Small Business,South,2022-05-23
CUST2727,Customer 2727,Enterprise,Central,2021-02-12
CUST2728,Customer 2728,Enterprise,North,2022-02-17
CUST2729,Customer 2729,Education,Central,2021-09-19
CUST2730,Customer 2730,Small Business,South,2021-11-19
CUST2731,Customer 2731,Education,West,2020-05-05
CUST2732,Customer 2732,Education,North,2021-09-15
CUST2733,Customer 2733,Enterprise,East,2022-01-14
CUST2734,Customer 2734,Individual,East,2022-05-06
CUST2735,Customer 2735,Small Business,East,2020-04-07
CUST2736,Customer 2736,Small Business,North,2020-01-02
CUST2737,Customer 2737,Enterprise,East,2021-03-10
CUST2738,Customer 2738,Individual,West,2021-07-27
CUST2739,Customer 2739,Enterprise,West,2021-01-13
CUST2740,Customer 2740,Individual,West,2022-01-14
CUST2741,Customer 2741,Individual,East,2020-08-16
CUST2742,Customer 2742,Enterprise,North,2020-09-23
CUST2743,Customer 2743,Individual,East,2022-01-10
CUST2744,Customer 2744,Individual,South,2021-07-19
CUST2745,Customer 2745,Small Business,Central,2022-02-25
CUST2746,Customer 2746,Enterprise,North,2020-09-24
CUST2747,Customer 2747,Enterprise,North,2021-01-25
CUST2748,Customer 2748,Small Business,West,2020-07-21
CUST2749,Customer 2749,Enterprise,Central,2021-12-03
CUST2750,Customer 2750,Individual,West,2021-02-17
CUST2751,Customer 2751,Small Business,North,2020-09-18
CUST2752,Customer 2752,Small Business,West,2021-06-01
CUST2753,Customer 2753,Individual,East,2022-07-07
CUST2754,Customer 2754,Enterprise,West,2020-05-18
CUST2755,Customer 2755,Education,West,2022-12-08
CUST2756,Customer 2756,Enterprise,South,2021-07-15
CUST2757,Customer 2757,Small Business,East,2020-04-03
CUST2758,Customer 2758,Enterprise,South,2022-03-25
CUST2759,Customer 2759,Education,Central,2022-11-17
CUST2760,Customer 2760,Enterprise,South,2022-06-15
CUST2761,Customer 2761,Education,Central,2022-03-10
CUST2762,Customer 2762,Education,Central,2021-07-10
CUST2763,Customer 2763,Small Business,South,2020-01-08
CUST2764,Customer 2764,Small Business,Central,2021-03-22
CUST2765,Customer 2765,Enterprise,Central,2022-07-21
CUST2766,Customer 2766,Individual,East,2021-03-27
CUST2767,Customer 2767,Individual,East,2020-08-31
CUST2768,Customer 2768,Small Business,South,2020-04-03
CUST2769,Customer 2769,Small Business,East,2020-03-21
CUST2770,Customer 2770,Small Business,East,2020-09-29
CUST2771,Customer 2771,Individual,North,2021-05-24
CUST2772,Customer 2772,Small Business,Central,2020-08-25
CUST2773,Customer 2773,Enterprise,East,2022-01-25
CUST2774,Customer 2774,Individual,North,2021-06-24
CUST2775,Customer 2775,Small Business,West,2021-08-26
CUST2776,Customer 2776,Individual,North,2020-01-22
CUST2777,Customer 2777,Individual,South,2021-07-26
CUST2778,Customer 2778,Small Business,East,2020-02-02
CUST2779,Customer 2779,Enterprise,West,2021-06-11
CUST2780,Customer 2780,Small Business,West,2021-03-27
CUST2781,Customer 2781,Individual,East,2021-02-21
CUST2782,Customer 2782,Education,South,2022-07-02
CUST2783,Customer 2783,Small Business,West,2022-01-24
CUST2784,Customer 2784,Small Business,West,2020-07-10
CUST2785,Customer 2785,Education,South,2022-07-29
CUST2786,Customer 2786,Small Business,South,2021-01-21
CUST2787,Customer 2787,Education,South,2021-07-31
CUST2788,Customer 2788,Enterprise,East,2020-11-29
CUST2789,Customer 2789,Small Business,West,2021-01-19
CUST2790,Customer 2790,Enterprise,South,2020-05-27
CUST2791,Customer 2791,Education,South,2022-07-20
CUST2792,Customer 2792,Education,North,2022-12-14
CUST2793,Customer 2793,Small Business,North,2020-07-23
CUST2794,Customer 2794,Education,West,2020-02-12
CUST2795,Customer 2795,Enterprise,North,2020-03-30
CUST2796,Customer 2796,Small Business,South,2020-06-20
CUST2797,Customer 2797,Individual,South,2020-01-28
CUST2798,Customer 2798,Enterprise,North,2021-11-24
CUST2799,Customer 2799,Enterprise,South,2020-10-12
CUST2800,Customer 2800,Education,Central,2022-06-28
CUST2801,Customer 2801,Small Business,East,2021-11-10
CUST2802,Customer 2802,Education,South,2021-05-14
CUST2803,Customer 2803,Enterprise,Central,2021-07-01
CUST2804,Customer 2804,Enterprise,North,2020-04-01
CUST2805,Customer 2805,Enterprise,Central,2021-08-30
CUST2806,Customer 2806,Enterprise,Central,2022-04-30
CUST2807,Customer 2807,Small Business,North,2021-04-04
CUST2808,Customer 2808,Enterprise,South,2022-05-24
CUST2809,Customer 2809,Education,South,2021-12-24
CUST2810,Customer 2810,Individual,South,2022-02-26
CUST2811,Customer 2811,Enterprise,West,2020-12-13
CUST2812,Customer 2812,Enterprise,South,2020-07-27
CUST2813,Customer 2813,Individual,East,2020-06-05
CUST2814,Customer 2814,Individual,North,2022-01-08
CUST2815,Customer 2815,Enterprise,North,2020-11-05
CUST2816,Customer 2816,Small Business,West,2022-12-22
CUST2817,Customer 2817,Individual,Central,2021-01-06
CUST2818,Customer 2818,Education,South,2021-09-09
CUST2819,Customer 2819,Individual,East,2020-07-31
CUST2820,Customer 2820,Individual,West,2022-01-25
CUST2821,Customer 2821,Individual,North,2020-01-05
CUST2822,Customer 2822,Small Business,South,2021-10-17
CUST2823,Customer 2823,Small Business,West,2022-07-03
CUST2824,Customer 2824,Education,North,2020-08-19
CUST2825,Customer 2825,Education,East,2020-10-23
CUST2826,Customer 2826,Enterprise,East,2020-09-18
CUST2827,Customer 2827,Small Business,West,2021-12-23
CUST2828,Customer 2828,Individual,West,2022-05-18
CUST2829,Customer 2829,Education,West,2021-11-13
CUST2830,Customer 2830,Small Business,South,2022-02-23
CUST2831,Customer 2831,Education,Central,2022-10-15
CUST2832,Customer 2832,Education,Central,2021-04-16
CUST2833,Customer 2833,Education,North,2022-05-13
CUST2834,Customer 2834,Small Business,North,2021-04-26
CUST2835,Customer 2835,Individual,North,2021-02-20
CUST2836,Customer 2836,Enterprise,East,2022-08-28
CUST2837,Customer 2837,Small Business,North,2020-05-02
CUST2838,Customer 2838,Individual,East,2020-10-12
CUST2839,Customer 2839,Individual,West,2020-10-22
CUST2840,Customer 2840,Education,South,2021-03-07
CUST2841,Customer 2841,Small Business,North,2020-10-09
CUST2842,Customer 2842,Enterprise,South,2022-02-12
CUST2843,Customer 2843,Enterprise,West,2022-01-31
CUST2844,Customer 2844,Enterprise,North,2020-05-31
CUST2845,Customer 2845,Education,Central,2020-11-19
CUST2846,Customer 2846,Enterprise,South,2022-01-18
CUST2847,Customer 2847,Small Business,North,2021-05-16
CUST2848,Customer 2848,Enterprise,North,2022-05-02
CUST2849,Customer 2849,Small Business,South,2022-08-20
CUST2850,Customer 2850,Small Business,Central,2021-09-05
CUST2851,Customer 2851,Education,West,2021-11-21
CUST2852,Customer 2852,Education,North,2021-08-10
CUST2853,Customer 2853,Enterprise,South,2020-05-02
CUST2854,Customer 2854,Enterprise,Central,2020-12-21
CUST2855,Customer 2855,Small Business,North,2022-03-22
CUST2856,Customer 2856,Education,West,2021-06-12
CUST2857,Customer 2857,Individual,South,2022-05-17
CUST2858,Customer 2858,Small Business,East,2020-07-07
CUST2859,Customer 2859,Education,South,2021-03-09
CUST2860,Customer 2860,Education,Central,2020-04-24
CUST2861,Customer 2861,Small Business,West,2021-01-11
CUST2862,Customer 2862,Enterprise,West,2022-09-04
CUST2863,Customer 2863,Individual,West,2022-02-18
CUST2864,Customer 2864,Small Business,North,2022-01-30
CUST2865,Customer 2865,Education,South,2021-07-06
CUST2866,Customer 2866,Enterprise,North,2020-06-08
CUST2867,Customer 2867,Individual,Central,2021-11-18
CUST2868,Customer 2868,Enterprise,South,2021-07-31
CUST2869,Customer 2869,Small Business,Central,2020-08-06
CUST2870,Customer 2870,Enterprise,South,2020-01-23
CUST2871,Customer 2871,Individual,South,2021-02-17
CUST2872,Customer 2872,Enterprise,South,2021-07-05
CUST2873,Customer 2873,Enterprise,Central,2020-04-01
CUST2874,Customer 2874,Education,North,2020-04-08
CUST2875,Customer 2875,Individual,North,2021-09-24
CUST2876,Customer 2876,Enterprise,East,2021-08-01
CUST2877,Customer 2877,Education,Central,2021-02-03
CUST2878,Customer 2878,Individual,West,2021-12-29
CUST2879,Customer 2879,Small Business,North,2021-11-09
CUST2880,Customer 2880,Education,Central,2020-07-25
CUST2881,Customer 2881,Small Business,North,2022-02-21
CUST2882,Customer 2882,Education,Central,2020-03-17
CUST2883,Customer 2883,Individual,South,2020-11-06
CUST2884,Customer 2884,Education,North,2020-07-10
CUST2885,Customer 2885,Small Business,South,2020-10-15
CUST2886,Customer 2886,Small Business,Central,2022-11-23
CUST2887,Customer 2887,Individual,West,2020-09-25
CUST2888,Customer 2888,Individual,East,2022-01-07
CUST2889,Customer 2889,Education,North,2022-03-04
CUST2890,Customer 2890,Small Business,South,2020-06-02
CUST2891,Customer 2891,Small Business,Central,2022-10-15
CUST2892,Customer 2892,Enterprise,North,2020-10-19
CUST2893,Customer 2893,Individual,Central,2020-06-27
CUST2894,Customer 2894,Education,North,2022-07-20
CUST2895,Customer 2895,Individual,South,2021-08-28
CUST2896,Customer 2896,Small Business,North,2021-07-27
CUST2897,Customer 2897,Individual,East,2020-07-01
CUST2898,Customer 2898,Enterprise,South,2022-08-01
